Time	LatencyAverage
55200.0	420.3924
57600.0	420.3924
60000.0	420.3924
62400.0	420.3924
64800.0	420.3924
67200.0	420.3924
72000.0	420.3924
76800.0	420.3924
81600.0	420.3924
86400.0	420.3924
91200.0	420.3924
96000.0	420.3924
100800.0	420.3924
105600.0	420.3924
110400.0	420.3924
115200.0	420.3924
120000.0	420.3924
124800.0	420.3924
129600.0	420.3924
134400.0	420.3924
144000.0	420.3924
153600.0	420.3924
163200.0	420.3924
172800.0	420.3924
182400.0	420.3924
192000.0	420.3924
201600.0	420.3924
211200.0	420.3924
220800.0	420.3924
230400.0	420.3924
240000.0	420.3924
249600.0	420.3924
259200.0	420.3924
268800.0	420.3924
270600.0	420.3924
136200.0	420.3924
145800.0	420.3924
155400.0	420.3924
165000.0	420.3924
174600.0	420.3924
184200.0	420.3924
193800.0	420.3924
203400.0	420.3924
213000.0	420.3924
222600.0	420.3924
232200.0	420.3924
241800.0	420.3924
251400.0	420.3924
261000.0	420.3924
272400.0	420.3924
67800.0	420.3924
274200.0	420.3924
72600.0	420.3924
77400.0	420.3924
82200.0	420.3924
87000.0	420.3924
91800.0	420.3924
96600.0	420.3924
101400.0	420.3924
106200.0	420.3924
111000.0	420.3924
115800.0	420.3924
120600.0	420.3924
125400.0	420.3924
130200.0	420.3924
138000.0	420.3924
147600.0	420.3924
157200.0	420.3924
166800.0	420.3924
176400.0	420.3924
186000.0	420.3924
195600.0	420.3924
205200.0	420.3924
214800.0	420.3924
224400.0	420.3924
234000.0	420.3924
243600.0	420.3924
253200.0	420.3924
139800.0	420.3924
149400.0	420.3924
159000.0	420.3924
168600.0	420.3924
178200.0	420.3924
187800.0	420.3924
197400.0	420.3924
207000.0	420.3924
216600.0	420.3924
226200.0	420.3924
235800.0	420.3924
245400.0	420.3924
255000.0	420.3924
33000.0	420.3924
35400.0	420.3924
37800.0	420.3924
40200.0	420.3924
42600.0	420.3924
45000.0	420.3924
47400.0	420.3924
49800.0	420.3924
52200.0	420.3924
54600.0	420.3924
57000.0	420.3924
59400.0	420.3924
61800.0	420.3924
64200.0	420.3924
66000.0	420.3924
262200.0	420.3924
70800.0	420.3924
75600.0	420.3924
80400.0	420.3924
85200.0	420.3924
90000.0	420.3924
94800.0	420.3924
99600.0	420.3924
104400.0	420.3924
109200.0	420.3924
114000.0	420.3924
118800.0	420.3924
123600.0	420.3924
128400.0	420.3924
136800.0	420.3924
146400.0	420.3924
156000.0	420.3924
165600.0	420.3924
175200.0	420.3924
184800.0	420.3924
194400.0	420.3924
204000.0	420.3924
213600.0	420.3924
223200.0	420.3924
232800.0	420.3924
242400.0	420.3924
252000.0	420.3924
261600.0	420.3924
273600.0	420.3924
138600.0	420.3924
148200.0	420.3924
157800.0	420.3924
167400.0	420.3924
177000.0	420.3924
186600.0	420.3924
196200.0	420.3924
205800.0	420.3924
215400.0	420.3924
225000.0	420.3924
234600.0	420.3924
244200.0	420.3924
253800.0	420.3924
66600.0	420.3924
71400.0	420.3924
76200.0	420.3924
81000.0	420.3924
85800.0	420.3924
90600.0	420.3924
95400.0	420.3924
100200.0	420.3924
105000.0	420.3924
109800.0	420.3924
114600.0	420.3924
119400.0	420.3924
124200.0	420.3924
129000.0	420.3924
140400.0	420.3924
150000.0	420.3924
159600.0	420.3924
169200.0	420.3924
178800.0	420.3924
188400.0	420.3924
198000.0	420.3924
207600.0	420.3924
217200.0	420.3924
226800.0	420.3924
236400.0	420.3924
246000.0	420.3924
255600.0	420.3924
263400.0	420.3924
132600.0	420.3924
142200.0	420.3924
151800.0	420.3924
161400.0	420.3924
171000.0	420.3924
180600.0	420.3924
190200.0	420.3924
199800.0	420.3924
209400.0	420.3924
219000.0	420.3924
228600.0	420.3924
238200.0	420.3924
247800.0	420.3924
257400.0	420.3924
17400.0	253.7608
265200.0	420.3924
18600.0	299.3481
19800.0	299.3481
21000.0	308.9464
22200.0	316.0033
23400.0	326.4000
24600.0	420.3924
25800.0	420.3924
27000.0	420.3924
28200.0	420.3924
29400.0	420.3924
30600.0	420.3924
31800.0	420.3924
34800.0	420.3924
37200.0	420.3924
39600.0	420.3924
42000.0	420.3924
44400.0	420.3924
46800.0	420.3924
49200.0	420.3924
51600.0	420.3924
54000.0	420.3924
56400.0	420.3924
58800.0	420.3924
61200.0	420.3924
63600.0	420.3924
69600.0	420.3924
267000.0	420.3924
74400.0	420.3924
79200.0	420.3924
84000.0	420.3924
88800.0	420.3924
93600.0	420.3924
98400.0	420.3924
103200.0	420.3924
108000.0	420.3924
112800.0	420.3924
117600.0	420.3924
122400.0	420.3924
127200.0	420.3924
139200.0	420.3924
148800.0	420.3924
158400.0	420.3924
168000.0	420.3924
177600.0	420.3924
187200.0	420.3924
196800.0	420.3924
206400.0	420.3924
216000.0	420.3924
225600.0	420.3924
235200.0	420.3924
244800.0	420.3924
254400.0	420.3924
131400.0	420.3924
141000.0	420.3924
150600.0	420.3924
160200.0	420.3924
169800.0	420.3924
179400.0	420.3924
189000.0	420.3924
198600.0	420.3924
208200.0	420.3924
217800.0	420.3924
227400.0	420.3924
237000.0	420.3924
246600.0	420.3924
256200.0	420.3924
262800.0	420.3924
264600.0	420.3924
70200.0	420.3924
75000.0	420.3924
79800.0	420.3924
84600.0	420.3924
89400.0	420.3924
94200.0	420.3924
99000.0	420.3924
103800.0	420.3924
108600.0	420.3924
113400.0	420.3924
118200.0	420.3924
123000.0	420.3924
127800.0	420.3924
133200.0	420.3924
142800.0	420.3924
152400.0	420.3924
162000.0	420.3924
171600.0	420.3924
181200.0	420.3924
190800.0	420.3924
200400.0	420.3924
210000.0	420.3924
219600.0	420.3924
229200.0	420.3924
238800.0	420.3924
248400.0	420.3924
258000.0	420.3924
266400.0	420.3924
268200.0	420.3924
135000.0	420.3924
144600.0	420.3924
154200.0	420.3924
163800.0	420.3924
173400.0	420.3924
183000.0	420.3924
192600.0	420.3924
202200.0	420.3924
211800.0	420.3924
221400.0	420.3924
231000.0	420.3924
240600.0	420.3924
250200.0	420.3924
259800.0	420.3924
270000.0	420.3924
34200.0	420.3924
36600.0	420.3924
39000.0	420.3924
41400.0	420.3924
43800.0	420.3924
46200.0	420.3924
48600.0	420.3924
51000.0	420.3924
53400.0	420.3924
55800.0	420.3924
58200.0	420.3924
60600.0	420.3924
63000.0	420.3924
65400.0	420.3924
68400.0	420.3924
271800.0	420.3924
73200.0	420.3924
78000.0	420.3924
82800.0	420.3924
87600.0	420.3924
92400.0	420.3924
97200.0	420.3924
102000.0	420.3924
106800.0	420.3924
111600.0	420.3924
116400.0	420.3924
121200.0	420.3924
126000.0	420.3924
130800.0	420.3924

