Time	LatencyAverage
229200.0	283.0396
238800.0	283.0396
248400.0	283.0396
258000.0	283.0396
266400.0	283.0396
268200.0	283.0396
135000.0	283.0396
144600.0	283.0396
154200.0	283.0396
163800.0	283.0396
173400.0	283.0396
183000.0	283.0396
192600.0	283.0396
202200.0	283.0396
211800.0	283.0396
221400.0	283.0396
231000.0	283.0396
240600.0	283.0396
250200.0	283.0396
259800.0	283.0396
270000.0	283.0396
34200.0	283.0396
36600.0	283.0396
39000.0	283.0396
41400.0	283.0396
43800.0	283.0396
46200.0	283.0396
48600.0	283.0396
51000.0	283.0396
53400.0	283.0396
55800.0	283.0396
58200.0	283.0396
60600.0	283.0396
63000.0	283.0396
65400.0	283.0396
68400.0	283.0396
271800.0	283.0396
73200.0	283.0396
78000.0	283.0396
82800.0	283.0396
87600.0	283.0396
92400.0	283.0396
97200.0	283.0396
102000.0	283.0396
106800.0	283.0396
111600.0	283.0396
116400.0	283.0396
121200.0	283.0396
126000.0	283.0396
130800.0	283.0396

